Customer_ID,Customer_Name,Email,Phone_Number,City,State,Country,Gender,Age_Group
CUST_2948,Customer_2948,customer2948@example.com,+917233996857,Delhi,Rajasthan,India,Other,46-55
CUST_2949,Customer_2949,customer2949@example.com,+918499695502,Pune,Karnataka,India,Other,46-55
CUST_2950,Customer_2950,customer2950@example.com,+917359566443,Mumbai,Telangana,India,Female,18-25
CUST_2951,Customer_2951,customer2951@example.com,+917521321521,Delhi,Rajasthan,India,Male,36-45
CUST_2952,Customer_2952,customer2952@example.com,+919814011133,Delhi,Rajasthan,India,Male,46-55
CUST_2953,Customer_2953,customer2953@example.com,+918853233200,Jaipur,Maharashtra,India,Other,18-25
CUST_2954,Customer_2954,customer2954@example.com,+919619986883,Chennai,Tamil Nadu,India,Male,18-25
CUST_2955,Customer_2955,customer2955@example.com,+918184487971,Kolkata,Telangana,India,Male,18-25
CUST_2956,Customer_2956,customer2956@example.com,+918153073336,Bangalore,West Bengal,India,Female,36-45
CUST_2957,Customer_2957,customer2957@example.com,+919138274309,Kolkata,Rajasthan,India,Female,46-55
CUST_2958,Customer_2958,customer2958@example.com,+919668612885,Bangalore,Delhi,India,Other,36-45
CUST_2959,Customer_2959,customer2959@example.com,+917880450315,Kolkata,Tamil Nadu,India,Other,18-25
CUST_2960,Customer_2960,customer2960@example.com,+917104107552,Kolkata,West Bengal,India,Other,26-35
CUST_2961,Customer_2961,customer2961@example.com,+917821257397,Bangalore,Maharashtra,India,Other,36-45
CUST_2962,Customer_2962,customer2962@example.com,+918479504011,Hyderabad,Telangana,India,Female,26-35
CUST_2963,Customer_2963,customer2963@example.com,+917999136457,Delhi,Maharashtra,India,Male,36-45
CUST_2964,Customer_2964,customer2964@example.com,+917091098647,Pune,Karnataka,India,Female,36-45
CUST_2965,Customer_2965,customer2965@example.com,+919486011221,Hyderabad,Karnataka,India,Other,36-45
CUST_2966,Customer_2966,customer2966@example.com,+917792247587,Delhi,Telangana,India,Male,26-35
CUST_2967,Customer_2967,customer2967@example.com,+919230870650,Kolkata,West Bengal,India,Male,26-35
CUST_2968,Customer_2968,customer2968@example.com,+917973286687,Pune,West Bengal,India,Other,18-25
CUST_2969,Customer_2969,customer2969@example.com,+918097961977,Pune,Maharashtra,India,Other,18-25
CUST_2970,Customer_2970,customer2970@example.com,+918609099106,Chennai,West Bengal,India,Male,46-55
CUST_2971,Customer_2971,customer2971@example.com,+919856376914,Mumbai,West Bengal,India,Male,18-25
CUST_2972,Customer_2972,customer2972@example.com,+917918357374,Pune,Maharashtra,India,Male,26-35
CUST_2973,Customer_2973,customer2973@example.com,+917564899327,Chennai,Rajasthan,India,Male,36-45
CUST_2974,Customer_2974,customer2974@example.com,+917502805443,Chennai,West Bengal,India,Male,26-35
CUST_2975,Customer_2975,customer2975@example.com,+918765071926,Pune,Tamil Nadu,India,Female,36-45
CUST_2976,Customer_2976,customer2976@example.com,+918726873351,Bangalore,Karnataka,India,Male,26-35
CUST_2977,Customer_2977,customer2977@example.com,+918787263392,Kolkata,Delhi,India,Other,46-55
CUST_2978,Customer_2978,customer2978@example.com,+919739581298,Delhi,Rajasthan,India,Other,36-45
CUST_2979,Customer_2979,customer2979@example.com,+919336947553,Delhi,Telangana,India,Female,26-35
CUST_2980,Customer_2980,customer2980@example.com,+918878062163,Hyderabad,Delhi,India,Male,26-35
CUST_2981,Customer_2981,customer2981@example.com,+919949943500,Kolkata,Rajasthan,India,Male,18-25
CUST_2982,Customer_2982,customer2982@example.com,+919869714751,Kolkata,Rajasthan,India,Female,36-45
CUST_2983,Customer_2983,customer2983@example.com,+917301385291,Delhi,Telangana,India,Other,36-45
CUST_2984,Customer_2984,customer2984@example.com,+918426247369,Bangalore,Maharashtra,India,Male,46-55
CUST_2985,Customer_2985,customer2985@example.com,+919284553874,Delhi,Maharashtra,India,Male,36-45
CUST_2986,Customer_2986,customer2986@example.com,+918990361716,Jaipur,Maharashtra,India,Other,36-45
CUST_2987,Customer_2987,customer2987@example.com,+918880757735,Mumbai,Maharashtra,India,Female,46-55
CUST_2988,Customer_2988,customer2988@example.com,+918989603820,Pune,Telangana,India,Other,46-55
CUST_2989,Customer_2989,customer2989@example.com,+919943652328,Jaipur,Tamil Nadu,India,Female,26-35
CUST_2990,Customer_2990,customer2990@example.com,+918619873086,Kolkata,Tamil Nadu,India,Female,26-35
CUST_2991,Customer_2991,customer2991@example.com,+918899870902,Kolkata,Maharashtra,India,Female,18-25
CUST_2992,Customer_2992,customer2992@example.com,+917757371904,Kolkata,Maharashtra,India,Other,36-45
CUST_2993,Customer_2993,customer2993@example.com,+917015012112,Mumbai,Delhi,India,Other,46-55
CUST_2994,Customer_2994,customer2994@example.com,+917672947851,Hyderabad,Tamil Nadu,India,Female,46-55
CUST_2995,Customer_2995,customer2995@example.com,+919901169100,Delhi,Delhi,India,Male,26-35
CUST_2996,Customer_2996,customer2996@example.com,+918232324088,Hyderabad,Telangana,India,Male,36-45
CUST_2997,Customer_2997,customer2997@example.com,+917571558313,Pune,Tamil Nadu,India,Female,36-45
CUST_2998,Customer_2998,customer2998@example.com,+917151666594,Chennai,Tamil Nadu,India,Female,26-35
CUST_2999,Customer_2999,customer2999@example.com,+917087218382,Delhi,Delhi,India,Other,36-45
CUST_3000,Customer_3000,customer3000@example.com,+919579683953,Hyderabad,Telangana,India,Female,36-45
CUST_3001,Customer_3001,customer3001@example.com,+919860610155,Pune,West Bengal,India,Male,18-25
CUST_3002,Customer_3002,customer3002@example.com,+917520786564,Bangalore,Tamil Nadu,India,Female,18-25
CUST_3003,Customer_3003,customer3003@example.com,+917460753505,Pune,Karnataka,India,Female,46-55
CUST_3004,Customer_3004,customer3004@example.com,+917522391063,Chennai,Telangana,India,Other,18-25
CUST_3005,Customer_3005,customer3005@example.com,+918980582665,Chennai,Maharashtra,India,Other,18-25
CUST_3006,Customer_3006,customer3006@example.com,+918197862498,Jaipur,Telangana,India,Female,18-25
CUST_3007,Customer_3007,customer3007@example.com,+919910355919,Hyderabad,Rajasthan,India,Other,26-35
CUST_3008,Customer_3008,customer3008@example.com,+917189028255,Pune,Telangana,India,Male,46-55
CUST_3009,Customer_3009,customer3009@example.com,+918959416810,Hyderabad,Delhi,India,Other,36-45
CUST_3010,Customer_3010,customer3010@example.com,+919382452468,Kolkata,Delhi,India,Female,18-25
CUST_3011,Customer_3011,customer3011@example.com,+918504128839,Jaipur,Telangana,India,Other,18-25
CUST_3012,Customer_3012,customer3012@example.com,+918096507605,Delhi,West Bengal,India,Female,36-45
CUST_3013,Customer_3013,customer3013@example.com,+917771366800,Chennai,Rajasthan,India,Other,18-25
CUST_3014,Customer_3014,customer3014@example.com,+919839517702,Mumbai,Rajasthan,India,Other,26-35
CUST_3015,Customer_3015,customer3015@example.com,+919868538687,Mumbai,Telangana,India,Other,36-45
CUST_3016,Customer_3016,customer3016@example.com,+918245527426,Mumbai,Telangana,India,Other,26-35
CUST_3017,Customer_3017,customer3017@example.com,+919241261081,Hyderabad,Tamil Nadu,India,Female,46-55
CUST_3018,Customer_3018,customer3018@example.com,+918054657909,Kolkata,Karnataka,India,Female,18-25
CUST_3019,Customer_3019,customer3019@example.com,+919910914336,Delhi,Rajasthan,India,Female,36-45
CUST_3020,Customer_3020,customer3020@example.com,+918991365677,Hyderabad,Tamil Nadu,India,Female,18-25
CUST_3021,Customer_3021,customer3021@example.com,+919219632106,Kolkata,West Bengal,India,Other,46-55
CUST_3022,Customer_3022,customer3022@example.com,+919213620884,Bangalore,Tamil Nadu,India,Male,36-45
CUST_3023,Customer_3023,customer3023@example.com,+917394564947,Kolkata,Rajasthan,India,Male,26-35
CUST_3024,Customer_3024,customer3024@example.com,+917961803232,Bangalore,West Bengal,India,Other,18-25
CUST_3025,Customer_3025,customer3025@example.com,+917252432823,Pune,Delhi,India,Female,36-45
CUST_3026,Customer_3026,customer3026@example.com,+919089285015,Pune,Delhi,India,Other,26-35
CUST_3027,Customer_3027,customer3027@example.com,+919607600139,Bangalore,Tamil Nadu,India,Other,36-45
CUST_3028,Customer_3028,customer3028@example.com,+919610535152,Kolkata,Karnataka,India,Male,46-55
CUST_3029,Customer_3029,customer3029@example.com,+918364790472,Mumbai,Karnataka,India,Male,46-55
CUST_3030,Customer_3030,customer3030@example.com,+919070999464,Mumbai,Karnataka,India,Male,26-35
CUST_3031,Customer_3031,customer3031@example.com,+918913056103,Bangalore,Karnataka,India,Other,18-25
CUST_3032,Customer_3032,customer3032@example.com,+917268302845,Kolkata,West Bengal,India,Male,26-35
CUST_3033,Customer_3033,customer3033@example.com,+917589620656,Kolkata,Tamil Nadu,India,Male,26-35
CUST_3034,Customer_3034,customer3034@example.com,+919765895454,Pune,Maharashtra,India,Other,26-35
CUST_3035,Customer_3035,customer3035@example.com,+917518336120,Kolkata,Tamil Nadu,India,Other,36-45
CUST_3036,Customer_3036,customer3036@example.com,+919201821449,Chennai,Telangana,India,Female,18-25
CUST_3037,Customer_3037,customer3037@example.com,+917342662886,Chennai,Rajasthan,India,Female,26-35
CUST_3038,Customer_3038,customer3038@example.com,+917357415536,Kolkata,Rajasthan,India,Other,18-25
CUST_3039,Customer_3039,customer3039@example.com,+919326007558,Bangalore,Maharashtra,India,Female,36-45
CUST_3040,Customer_3040,customer3040@example.com,+919313714117,Mumbai,Maharashtra,India,Other,46-55
CUST_3041,Customer_3041,customer3041@example.com,+919134756167,Chennai,Tamil Nadu,India,Other,46-55
CUST_3042,Customer_3042,customer3042@example.com,+917735206558,Kolkata,Rajasthan,India,Female,26-35
CUST_3043,Customer_3043,customer3043@example.com,+919012187095,Chennai,Karnataka,India,Female,36-45
CUST_3044,Customer_3044,customer3044@example.com,+919604235870,Chennai,West Bengal,India,Other,36-45
CUST_3045,Customer_3045,customer3045@example.com,+918242333963,Kolkata,Tamil Nadu,India,Other,46-55
CUST_3046,Customer_3046,customer3046@example.com,+917744989188,Bangalore,Delhi,India,Other,46-55
CUST_3047,Customer_3047,customer3047@example.com,+919761943795,Bangalore,Tamil Nadu,India,Female,26-35
CUST_3048,Customer_3048,customer3048@example.com,+918315779754,Jaipur,Karnataka,India,Female,18-25
CUST_3049,Customer_3049,customer3049@example.com,+918533708732,Chennai,Maharashtra,India,Male,26-35
CUST_3050,Customer_3050,customer3050@example.com,+918006775863,Delhi,Rajasthan,India,Other,36-45
CUST_3051,Customer_3051,customer3051@example.com,+919802939681,Kolkata,Tamil Nadu,India,Female,46-55
CUST_3052,Customer_3052,customer3052@example.com,+917574015469,Jaipur,Delhi,India,Other,18-25
CUST_3053,Customer_3053,customer3053@example.com,+918081174814,Bangalore,Rajasthan,India,Female,26-35
CUST_3054,Customer_3054,customer3054@example.com,+917061914380,Mumbai,Maharashtra,India,Female,46-55
CUST_3055,Customer_3055,customer3055@example.com,+918721634399,Pune,Karnataka,India,Male,26-35
CUST_3056,Customer_3056,customer3056@example.com,+917554746147,Mumbai,Tamil Nadu,India,Male,26-35
CUST_3057,Customer_3057,customer3057@example.com,+919683925541,Delhi,Tamil Nadu,India,Male,36-45
CUST_3058,Customer_3058,customer3058@example.com,+918125065928,Delhi,Rajasthan,India,Female,36-45
CUST_3059,Customer_3059,customer3059@example.com,+918601161008,Kolkata,Telangana,India,Female,46-55
CUST_3060,Customer_3060,customer3060@example.com,+918449056976,Bangalore,Rajasthan,India,Female,26-35
CUST_3061,Customer_3061,customer3061@example.com,+918649518949,Pune,Delhi,India,Female,18-25
CUST_3062,Customer_3062,customer3062@example.com,+919135747445,Jaipur,West Bengal,India,Male,46-55
CUST_3063,Customer_3063,customer3063@example.com,+918388707930,Jaipur,Maharashtra,India,Female,18-25
CUST_3064,Customer_3064,customer3064@example.com,+919490081027,Pune,West Bengal,India,Female,18-25
CUST_3065,Customer_3065,customer3065@example.com,+919369687525,Bangalore,West Bengal,India,Male,46-55
CUST_3066,Customer_3066,customer3066@example.com,+919182463822,Kolkata,Karnataka,India,Other,18-25
CUST_3067,Customer_3067,customer3067@example.com,+917577273510,Bangalore,Rajasthan,India,Other,18-25
CUST_3068,Customer_3068,customer3068@example.com,+917551762747,Kolkata,Delhi,India,Other,18-25
CUST_3069,Customer_3069,customer3069@example.com,+917512189307,Delhi,Tamil Nadu,India,Female,36-45
CUST_3070,Customer_3070,customer3070@example.com,+917932023020,Mumbai,Maharashtra,India,Other,36-45
CUST_3071,Customer_3071,customer3071@example.com,+919430841248,Bangalore,Tamil Nadu,India,Male,18-25
CUST_3072,Customer_3072,customer3072@example.com,+917129061189,Pune,Delhi,India,Other,18-25
CUST_3073,Customer_3073,customer3073@example.com,+918165104845,Kolkata,Maharashtra,India,Female,26-35
CUST_3074,Customer_3074,customer3074@example.com,+918675312161,Kolkata,Telangana,India,Female,26-35
CUST_3075,Customer_3075,customer3075@example.com,+919180097992,Delhi,Karnataka,India,Female,46-55
CUST_3076,Customer_3076,customer3076@example.com,+917192884706,Chennai,Tamil Nadu,India,Female,26-35
CUST_3077,Customer_3077,customer3077@example.com,+917756751206,Delhi,Karnataka,India,Other,26-35
CUST_3078,Customer_3078,customer3078@example.com,+917849546843,Bangalore,Tamil Nadu,India,Other,36-45
CUST_3079,Customer_3079,customer3079@example.com,+917243803790,Chennai,Telangana,India,Female,26-35
CUST_3080,Customer_3080,customer3080@example.com,+918056566638,Bangalore,Maharashtra,India,Other,26-35
CUST_3081,Customer_3081,customer3081@example.com,+917781866172,Jaipur,Tamil Nadu,India,Female,18-25
CUST_3082,Customer_3082,customer3082@example.com,+918272091780,Hyderabad,Telangana,India,Female,18-25
CUST_3083,Customer_3083,customer3083@example.com,+918701343644,Delhi,Rajasthan,India,Other,36-45
CUST_3084,Customer_3084,customer3084@example.com,+918325310919,Mumbai,Telangana,India,Male,26-35
CUST_3085,Customer_3085,customer3085@example.com,+917541731890,Pune,Maharashtra,India,Male,26-35
CUST_3086,Customer_3086,customer3086@example.com,+917094567691,Jaipur,West Bengal,India,Female,46-55
CUST_3087,Customer_3087,customer3087@example.com,+918677719768,Delhi,Karnataka,India,Male,26-35
CUST_3088,Customer_3088,customer3088@example.com,+917913421945,Delhi,Telangana,India,Female,26-35
CUST_3089,Customer_3089,customer3089@example.com,+917442185495,Bangalore,Delhi,India,Other,46-55
CUST_3090,Customer_3090,customer3090@example.com,+919843051302,Jaipur,Delhi,India,Female,26-35
CUST_3091,Customer_3091,customer3091@example.com,+918836296606,Pune,Rajasthan,India,Other,36-45
CUST_3092,Customer_3092,customer3092@example.com,+918802749417,Hyderabad,West Bengal,India,Male,36-45
CUST_3093,Customer_3093,customer3093@example.com,+917765819699,Jaipur,Tamil Nadu,India,Other,26-35
CUST_3094,Customer_3094,customer3094@example.com,+919523550830,Hyderabad,Delhi,India,Other,18-25
CUST_3095,Customer_3095,customer3095@example.com,+917642585734,Mumbai,Delhi,India,Male,26-35
CUST_3096,Customer_3096,customer3096@example.com,+919436775812,Kolkata,West Bengal,India,Female,36-45
CUST_3097,Customer_3097,customer3097@example.com,+919730734086,Mumbai,Telangana,India,Other,36-45
CUST_3098,Customer_3098,customer3098@example.com,+919608136135,Pune,Maharashtra,India,Female,18-25
CUST_3099,Customer_3099,customer3099@example.com,+919463141526,Kolkata,West Bengal,India,Female,46-55
CUST_3100,Customer_3100,customer3100@example.com,+919959383784,Bangalore,Maharashtra,India,Male,46-55
CUST_3101,Customer_3101,customer3101@example.com,+918833723904,Jaipur,Rajasthan,India,Male,36-45
CUST_3102,Customer_3102,customer3102@example.com,+919065188510,Kolkata,West Bengal,India,Other,36-45
CUST_3103,Customer_3103,customer3103@example.com,+918600556796,Pune,West Bengal,India,Female,26-35
CUST_3104,Customer_3104,customer3104@example.com,+917444285845,Hyderabad,Delhi,India,Other,18-25
CUST_3105,Customer_3105,customer3105@example.com,+918340190668,Delhi,Delhi,India,Female,26-35
CUST_3106,Customer_3106,customer3106@example.com,+917022605555,Delhi,Delhi,India,Female,18-25
CUST_3107,Customer_3107,customer3107@example.com,+919474326920,Bangalore,Karnataka,India,Male,46-55
CUST_3108,Customer_3108,customer3108@example.com,+917052426429,Bangalore,Telangana,India,Male,26-35
CUST_3109,Customer_3109,customer3109@example.com,+918833928011,Hyderabad,Maharashtra,India,Male,26-35
CUST_3110,Customer_3110,customer3110@example.com,+917763053851,Delhi,Rajasthan,India,Female,46-55
CUST_3111,Customer_3111,customer3111@example.com,+917546940596,Kolkata,Rajasthan,India,Female,26-35
CUST_3112,Customer_3112,customer3112@example.com,+918523043044,Mumbai,West Bengal,India,Other,36-45
CUST_3113,Customer_3113,customer3113@example.com,+918400317100,Bangalore,Karnataka,India,Female,36-45
CUST_3114,Customer_3114,customer3114@example.com,+919008671608,Mumbai,Karnataka,India,Male,26-35
CUST_3115,Customer_3115,customer3115@example.com,+917404037529,Pune,Maharashtra,India,Female,46-55
CUST_3116,Customer_3116,customer3116@example.com,+917361732017,Chennai,Karnataka,India,Female,18-25
CUST_3117,Customer_3117,customer3117@example.com,+918288074628,Chennai,Delhi,India,Female,18-25
CUST_3118,Customer_3118,customer3118@example.com,+919386788991,Kolkata,Telangana,India,Male,18-25
CUST_3119,Customer_3119,customer3119@example.com,+919775883742,Bangalore,Tamil Nadu,India,Other,18-25
CUST_3120,Customer_3120,customer3120@example.com,+919757562183,Hyderabad,Rajasthan,India,Female,18-25
CUST_3121,Customer_3121,customer3121@example.com,+917889471737,Bangalore,Tamil Nadu,India,Other,18-25
CUST_3122,Customer_3122,customer3122@example.com,+917752217588,Chennai,Delhi,India,Female,46-55
CUST_3123,Customer_3123,customer3123@example.com,+918345041896,Jaipur,Telangana,India,Female,18-25
CUST_3124,Customer_3124,customer3124@example.com,+919546634393,Kolkata,Delhi,India,Male,26-35
CUST_3125,Customer_3125,customer3125@example.com,+918047641550,Chennai,Delhi,India,Female,46-55
CUST_3126,Customer_3126,customer3126@example.com,+919073331717,Hyderabad,Telangana,India,Male,18-25
CUST_3127,Customer_3127,customer3127@example.com,+919319137160,Hyderabad,Rajasthan,India,Male,46-55
CUST_3128,Customer_3128,customer3128@example.com,+919052720936,Bangalore,Delhi,India,Female,18-25
CUST_3129,Customer_3129,customer3129@example.com,+919404062580,Chennai,Delhi,India,Male,36-45
CUST_3130,Customer_3130,customer3130@example.com,+919834243208,Delhi,Karnataka,India,Other,26-35
CUST_3131,Customer_3131,customer3131@example.com,+919068699226,Jaipur,Delhi,India,Female,36-45
CUST_3132,Customer_3132,customer3132@example.com,+918824768174,Delhi,Maharashtra,India,Female,46-55
CUST_3133,Customer_3133,customer3133@example.com,+917279738881,Kolkata,Maharashtra,India,Male,46-55
CUST_3134,Customer_3134,customer3134@example.com,+919855399160,Pune,Karnataka,India,Male,18-25
CUST_3135,Customer_3135,customer3135@example.com,+919592417842,Hyderabad,Telangana,India,Male,36-45
CUST_3136,Customer_3136,customer3136@example.com,+918123073223,Bangalore,Karnataka,India,Female,46-55
CUST_3137,Customer_3137,customer3137@example.com,+919693184409,Pune,Tamil Nadu,India,Other,36-45
CUST_3138,Customer_3138,customer3138@example.com,+919612121472,Jaipur,Rajasthan,India,Female,36-45
CUST_3139,Customer_3139,customer3139@example.com,+919466312144,Chennai,Tamil Nadu,India,Other,46-55
CUST_3140,Customer_3140,customer3140@example.com,+919078584133,Mumbai,Delhi,India,Other,36-45
CUST_3141,Customer_3141,customer3141@example.com,+918301225688,Bangalore,Delhi,India,Other,36-45
CUST_3142,Customer_3142,customer3142@example.com,+917853114828,Pune,Tamil Nadu,India,Male,26-35
CUST_3143,Customer_3143,customer3143@example.com,+918633883410,Bangalore,Delhi,India,Male,26-35
CUST_3144,Customer_3144,customer3144@example.com,+917206046774,Pune,Karnataka,India,Female,36-45
CUST_3145,Customer_3145,customer3145@example.com,+917688098453,Delhi,Karnataka,India,Male,26-35
CUST_3146,Customer_3146,customer3146@example.com,+918426181198,Delhi,Telangana,India,Female,18-25
CUST_3147,Customer_3147,customer3147@example.com,+918263523986,Bangalore,Rajasthan,India,Female,36-45
CUST_3148,Customer_3148,customer3148@example.com,+918303790641,Delhi,West Bengal,India,Male,18-25
CUST_3149,Customer_3149,customer3149@example.com,+917238099425,Pune,Karnataka,India,Male,26-35
CUST_3150,Customer_3150,customer3150@example.com,+918129149764,Jaipur,Delhi,India,Male,18-25
CUST_3151,Customer_3151,customer3151@example.com,+919670301624,Kolkata,Maharashtra,India,Other,46-55
CUST_3152,Customer_3152,customer3152@example.com,+918914629045,Kolkata,Karnataka,India,Female,18-25
CUST_3153,Customer_3153,customer3153@example.com,+918674919605,Kolkata,Telangana,India,Other,18-25
CUST_3154,Customer_3154,customer3154@example.com,+919437968272,Delhi,Karnataka,India,Other,18-25
CUST_3155,Customer_3155,customer3155@example.com,+917622681147,Bangalore,Telangana,India,Other,46-55
CUST_3156,Customer_3156,customer3156@example.com,+918278262968,Kolkata,Telangana,India,Male,26-35
CUST_3157,Customer_3157,customer3157@example.com,+919773497055,Hyderabad,Tamil Nadu,India,Other,46-55
CUST_3158,Customer_3158,customer3158@example.com,+917410080767,Kolkata,Maharashtra,India,Other,46-55
CUST_3159,Customer_3159,customer3159@example.com,+918739361453,Pune,Maharashtra,India,Other,18-25
CUST_3160,Customer_3160,customer3160@example.com,+918089462821,Delhi,Tamil Nadu,India,Other,46-55
CUST_3161,Customer_3161,customer3161@example.com,+918849199416,Kolkata,Tamil Nadu,India,Female,18-25
CUST_3162,Customer_3162,customer3162@example.com,+917449971950,Mumbai,Telangana,India,Male,26-35
CUST_3163,Customer_3163,customer3163@example.com,+918976333671,Jaipur,Rajasthan,India,Other,36-45
CUST_3164,Customer_3164,customer3164@example.com,+918980767526,Pune,Telangana,India,Other,26-35
CUST_3165,Customer_3165,customer3165@example.com,+918801438989,Mumbai,Karnataka,India,Male,18-25
CUST_3166,Customer_3166,customer3166@example.com,+918849271990,Chennai,Rajasthan,India,Male,36-45
CUST_3167,Customer_3167,customer3167@example.com,+919708982215,Mumbai,Delhi,India,Female,36-45
CUST_3168,Customer_3168,customer3168@example.com,+917088015731,Jaipur,Rajasthan,India,Female,36-45
CUST_3169,Customer_3169,customer3169@example.com,+917065669486,Pune,Maharashtra,India,Female,46-55
CUST_3170,Customer_3170,customer3170@example.com,+919938492369,Pune,Rajasthan,India,Male,46-55
CUST_3171,Customer_3171,customer3171@example.com,+917397670302,Kolkata,Telangana,India,Other,26-35
CUST_3172,Customer_3172,customer3172@example.com,+919739966550,Chennai,West Bengal,India,Female,26-35
CUST_3173,Customer_3173,customer3173@example.com,+919694752611,Kolkata,Karnataka,India,Male,18-25
CUST_3174,Customer_3174,customer3174@example.com,+917954843835,Chennai,Karnataka,India,Male,18-25
CUST_3175,Customer_3175,customer3175@example.com,+919668959722,Jaipur,West Bengal,India,Female,26-35
CUST_3176,Customer_3176,customer3176@example.com,+918937401929,Mumbai,Telangana,India,Other,36-45
CUST_3177,Customer_3177,customer3177@example.com,+917825103330,Jaipur,Telangana,India,Female,46-55
CUST_3178,Customer_3178,customer3178@example.com,+919876415135,Delhi,Tamil Nadu,India,Male,46-55
CUST_3179,Customer_3179,customer3179@example.com,+918857158823,Chennai,West Bengal,India,Male,26-35
CUST_3180,Customer_3180,customer3180@example.com,+918622482070,Jaipur,Delhi,India,Female,46-55
CUST_3181,Customer_3181,customer3181@example.com,+917725947243,Pune,Telangana,India,Other,46-55
CUST_3182,Customer_3182,customer3182@example.com,+918343565014,Pune,Telangana,India,Female,18-25
CUST_3183,Customer_3183,customer3183@example.com,+918565203300,Kolkata,Maharashtra,India,Other,26-35
CUST_3184,Customer_3184,customer3184@example.com,+917785674921,Kolkata,West Bengal,India,Male,36-45
CUST_3185,Customer_3185,customer3185@example.com,+918848373156,Delhi,Maharashtra,India,Male,18-25
CUST_3186,Customer_3186,customer3186@example.com,+919993695263,Hyderabad,Karnataka,India,Female,18-25
CUST_3187,Customer_3187,customer3187@example.com,+917919105832,Kolkata,Karnataka,India,Female,36-45
CUST_3188,Customer_3188,customer3188@example.com,+919174637050,Hyderabad,Delhi,India,Male,36-45
CUST_3189,Customer_3189,customer3189@example.com,+917072216000,Hyderabad,Maharashtra,India,Other,46-55
CUST_3190,Customer_3190,customer3190@example.com,+919222384443,Delhi,Karnataka,India,Female,18-25
CUST_3191,Customer_3191,customer3191@example.com,+918679498478,Pune,Rajasthan,India,Other,26-35
CUST_3192,Customer_3192,customer3192@example.com,+918860992026,Jaipur,West Bengal,India,Male,18-25
CUST_3193,Customer_3193,customer3193@example.com,+919843500428,Jaipur,Delhi,India,Female,36-45
CUST_3194,Customer_3194,customer3194@example.com,+919182057717,Jaipur,Rajasthan,India,Male,18-25
CUST_3195,Customer_3195,customer3195@example.com,+917230504142,Kolkata,Rajasthan,India,Male,26-35
CUST_3196,Customer_3196,customer3196@example.com,+918371527394,Chennai,West Bengal,India,Male,26-35
CUST_3197,Customer_3197,customer3197@example.com,+917827809530,Kolkata,Tamil Nadu,India,Other,18-25
CUST_3198,Customer_3198,customer3198@example.com,+918059849241,Hyderabad,Delhi,India,Female,18-25
CUST_3199,Customer_3199,customer3199@example.com,+917818105277,Chennai,Karnataka,India,Other,46-55
CUST_3200,Customer_3200,customer3200@example.com,+917541130643,Hyderabad,Maharashtra,India,Female,46-55
CUST_3201,Customer_3201,customer3201@example.com,+917889452275,Hyderabad,Karnataka,India,Other,18-25
CUST_3202,Customer_3202,customer3202@example.com,+917546727617,Hyderabad,Maharashtra,India,Female,26-35
CUST_3203,Customer_3203,customer3203@example.com,+918192827760,Bangalore,Karnataka,India,Other,36-45
CUST_3204,Customer_3204,customer3204@example.com,+917675619158,Bangalore,Rajasthan,India,Male,36-45
CUST_3205,Customer_3205,customer3205@example.com,+918854411917,Kolkata,Telangana,India,Other,26-35
CUST_3206,Customer_3206,customer3206@example.com,+919906371932,Hyderabad,Karnataka,India,Male,46-55
CUST_3207,Customer_3207,customer3207@example.com,+919890062792,Mumbai,West Bengal,India,Other,46-55
CUST_3208,Customer_3208,customer3208@example.com,+919164747472,Kolkata,Tamil Nadu,India,Male,26-35
CUST_3209,Customer_3209,customer3209@example.com,+918939325698,Delhi,Delhi,India,Male,18-25
CUST_3210,Customer_3210,customer3210@example.com,+919410964282,Mumbai,Delhi,India,Male,36-45
CUST_3211,Customer_3211,customer3211@example.com,+918386931005,Pune,West Bengal,India,Female,26-35
CUST_3212,Customer_3212,customer3212@example.com,+917523413219,Jaipur,Rajasthan,India,Female,36-45
CUST_3213,Customer_3213,customer3213@example.com,+919911897100,Hyderabad,Telangana,India,Female,46-55
CUST_3214,Customer_3214,customer3214@example.com,+919823191520,Bangalore,West Bengal,India,Female,18-25
CUST_3215,Customer_3215,customer3215@example.com,+917863034008,Delhi,Karnataka,India,Male,18-25
CUST_3216,Customer_3216,customer3216@example.com,+917910585141,Jaipur,Delhi,India,Other,26-35
CUST_3217,Customer_3217,customer3217@example.com,+919622562026,Chennai,West Bengal,India,Male,18-25
CUST_3218,Customer_3218,customer3218@example.com,+917934164782,Pune,Maharashtra,India,Other,26-35
CUST_3219,Customer_3219,customer3219@example.com,+917744756631,Mumbai,Karnataka,India,Male,36-45
CUST_3220,Customer_3220,customer3220@example.com,+919754029398,Mumbai,Tamil Nadu,India,Female,46-55
CUST_3221,Customer_3221,customer3221@example.com,+919918669909,Jaipur,West Bengal,India,Other,36-45
CUST_3222,Customer_3222,customer3222@example.com,+918351838258,Chennai,Tamil Nadu,India,Other,36-45
CUST_3223,Customer_3223,customer3223@example.com,+918846965143,Kolkata,Tamil Nadu,India,Other,36-45
CUST_3224,Customer_3224,customer3224@example.com,+919187240558,Pune,Telangana,India,Female,46-55
CUST_3225,Customer_3225,customer3225@example.com,+919586639882,Jaipur,Tamil Nadu,India,Male,36-45
CUST_3226,Customer_3226,customer3226@example.com,+919214102721,Delhi,Rajasthan,India,Other,18-25
